track_id,track_name,album_id,disc_number,track_number,duration_ms,preview_url,is_explicit,popularity,isrc
spotify:track:5YhAAlelWek228jZzxgEfr,Honestly,spotify:album:0UkgnXc0w7qiRE2X086BdN,1,3,201506,https://p.scdn.co/mp3-preview/94a3dd92cf9e1858b138bd47eb8d0f3463cca01d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,49,USRC11100857
spotify:track:2xPbEhd1ilXNzIYUYEBUuL,We Connect,spotify:album:71st36nPTXAgWnEaNg9AZa,1,2,254973,https://p.scdn.co/mp3-preview/16bc0aaf48c4e830767d8507eac3a5b0c95a3eb3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,37,USAT29902110
spotify:track:1qJRJSd8TRFGkT5cnN93s9,Sometimes When We Touch - Radio Edit,spotify:album:1Chxi7lO0vc9FnK4S2UE3g,1,13,235920,,False,0,QM6P41478677
spotify:track:45aBsnKRWUzhwbcqOJLwfe,This Is Me,spotify:album:7ayBZIe1FHkNv0T5xFCX6F,1,7,234706,https://p.scdn.co/mp3-preview/f956356f4a3bf4d34fc93c66e43e6713c85d0a5c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,76,USAT21704622
spotify:track:3OmEIZ6bYHqlReQ1YLaRHV,Great Southern Land,spotify:album:5B3wFWPqWgpRnan9sSSQzr,1,1,317240,https://p.scdn.co/mp3-preview/6b4daf25e5d51f4d8b1f6fb391532ae33cfa2030?cid=9950ac751e34487dbbe027c4fd7f8e99,False,63,AUC441100021
spotify:track:1iqYXkIlPhNOK8YsnFpOfX,Stop The Music,spotify:album:0pRzCgWWLfSvMukBReWEsZ,1,15,309146,,True,0,NZD100400115
spotify:track:2DLkQzNRBgaAbCX4MscyTC,Slice of Heaven,spotify:album:6PtsG1TZhAWMz4Vl28cuES,1,18,277266,,False,0,NZSM08800412
spotify:track:7N3HOrscxKMR3xgIXuTBB9,Everyone's at It,spotify:album:52MLLeRgpLPVpTQUk0BXNs,1,1,275273,https://p.scdn.co/mp3-preview/da121a175aa7f7d92ca6c5985340a53de5ac740d?cid=9950ac751e34487dbbe027c4fd7f8e99,False,15,GBAYE0802377
spotify:track:3v9iO1CBOG37cyHFajwyFV,This Craziness Inside of Me,spotify:album:0HVUTTXcQXJa8KJtQvD9el,1,1,263754,https://p.scdn.co/mp3-preview/0663f36c00abcdc97faeaee5c4842f1f627492d2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,3,ushm82111237
spotify:track:0CI422U7nhDLnk43s1BS1F,Sun Goes Down (feat. Jasmine Thompson) - Radio Mix,spotify:album:1uMFVKi8n8T0Yjo3GI3wzh,1,3,179960,https://p.scdn.co/mp3-preview/d7adcc0e1c18d1476c9c37dbaae76ed8371a7147?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,DEA621400666
spotify:track:3bbqxv8GN3RhaPnrWxFbmP,All Out Of Love,spotify:album:5s5iUa9XoCRVXNJiTawxjB,1,2,243600,https://p.scdn.co/mp3-preview/819c2291a7a4e9250029f08bde54ae4912f54543?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,USAR18000002
spotify:track:2RWFncSWZEhSRRifqiDNVV,Run To You,spotify:album:2o2G49EPi4lua5zgxUKhLL,1,3,233270,https://p.scdn.co/mp3-preview/b6099cf061a971c5f459b87fd520f31a3612ed31?cid=9950ac751e34487dbbe027c4fd7f8e99,False,75,USAM18490003
spotify:track:5OUxpgFmz54y95OZVeyP8z,The Rockafeller Skank - Short Edit,spotify:album:7vVjgY4U7n4ZwGEKUBOIU7,1,4,241466,https://p.scdn.co/mp3-preview/b8289641dbc60b3f4c75334d8feba5ecf1ad1644?cid=9950ac751e34487dbbe027c4fd7f8e99,False,55,GBBMQ9800051
spotify:track:4ue5ET9msGNJSO6sSbrCVE,I Want To Break Free - Remastered 2011,spotify:album:3enuKERSauyNFVTa2n0t7S,1,5,258000,,False,0,GBUM71029625
spotify:track:6GfecUoyhgrCjVv17teSfB,White Wedding - Pt. 1,spotify:album:3NqodgW3niaCkYZ5ol6hMN,1,2,252200,,False,0,USCH30100008
spotify:track:6YEq8UF9EYlMrIVWc35CPH,Jumpin' Jack Flash - (Original Single Mono Version),spotify:album:7xZouUPtoLMxXcRwgWi5BO,1,1,217973,https://p.scdn.co/mp3-preview/6568413e52367ead5b0ab5ce07649c69e78d62fd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,41,USA176810110
spotify:track:0tHOhXCKhFB5odvbMYEMbb,Neopolitan Dreams,spotify:album:0JR5U7wsYbHaSZhkYS2r7X,1,2,193946,https://p.scdn.co/mp3-preview/39873f2cf5500d174caa0176ac5c6cf64e4abf0f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,36,GBARL0900654
spotify:track:44gz3bzhdcGUFgA5oc1wSu,Holiday,spotify:album:1txD6fW07v5uxBJ6ueyXo2,1,1,213596,,False,0,GBHMU2000056
spotify:track:5PBFhuXB9tgBaP31nfbkS5,Absolute Beginners - 2002 Remaster,spotify:album:4YfMtOTb3PcIbv5VI6zibX,1,1,337666,https://p.scdn.co/mp3-preview/1ea394614d8c169cb05a605fea56a2b5fca5679e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,58,USJT10500038
spotify:track:76ICmoJ4PcoMWoooaTxnQs,Land of 1000 Dances,spotify:album:3fxWzXNMhTz01uShzMARnm,1,1,146973,https://p.scdn.co/mp3-preview/6000b55b179f0d6a3b596e3671a8e7972379363a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,70,USAT29902208
spotify:track:50MfV7a1pnOEcf2t9kobxW,Then The Morning Comes,spotify:album:2kyTLcEZe6nc1s6ve0zW9P,1,9,182266,https://p.scdn.co/mp3-preview/c76716906f4bbe16d719a999c22753b0f22cc265?cid=9950ac751e34487dbbe027c4fd7f8e99,False,54,USIR19902224
spotify:track:5A5bLKdL5I3k3FTEQlAUw7,Following the Sun,spotify:album:140Jok6j3tn10bqgUqcUVG,1,1,205000,https://p.scdn.co/mp3-preview/4716f80c86c8f74117c12e2e9aa34ed8f8e45502?cid=9950ac751e34487dbbe027c4fd7f8e99,False,72,SE5BU2081473
spotify:track:1h04XMpzGzmAudoI6VHBgA,Penny Lane - Remastered 2009,spotify:album:2BtE7qm1qzM80p9vLSiXkj,1,9,180893,https://p.scdn.co/mp3-preview/2de825c190934600781550612e418895196e6963?cid=9950ac751e34487dbbe027c4fd7f8e99,False,66,GBAYE0601641
spotify:track:6SpLc7EXZIPpy0sVko0aoU,Misery Business,spotify:album:71rziY9eLo1tA2dBMxrwhc,1,4,211520,https://p.scdn.co/mp3-preview/ba87b3463a795afa81ee18d3fbb116bb7793140e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,79,USAT20702617
spotify:track:4EAPO5ADkf8QMEYnUyeDaI,Lover Lover,spotify:album:5Hw7vceIgo04O7AAq6RCcc,1,3,210573,,False,0,AULI09600890
spotify:track:7q0XY2i6LWR68qft8Fvh4h,"Painted, Tainted Rose",spotify:album:7cWOTIQlYrLII0auKgu8iy,1,1,165720,https://p.scdn.co/mp3-preview/6d7a04d7555cb4fbaff9d27955ef01f98ecee68e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,0,ZA42A1536704
spotify:track:4gnOpKlv94UlMJem9sU1jd,Stupid Love,spotify:album:1OdcBxCNY52OXH0r4odXqP,1,9,214493,https://p.scdn.co/mp3-preview/c36a36912620eb0f7e2001aca96ad38611d7a0f8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,USWB11303253
spotify:track:0yEhNqCwEfy8LHUmnZoHpP,Bohemian Like You,spotify:album:0vdIT4p5OlKOcEzYKSsqn4,1,10,211706,https://p.scdn.co/mp3-preview/23af9a55c59ebd89b68c618385edf15c99e268ee?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,USCA20000241
spotify:track:6ldwfK0yWgTAlmIfuQkTYN,I'm a Slave 4 U,spotify:album:5ax3GTsfX5uCUaNgnJsSG5,1,1,203600,https://p.scdn.co/mp3-preview/411aec589673bde64084922356db7fd5f19cd871?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,USJI10100421
spotify:track:4AIE3h5R0OVykGpg3Vsyhf,On the Beach - 1998 Remaster,spotify:album:7iRIRyvhY1iwIIhwnhTVKS,1,9,153000,https://p.scdn.co/mp3-preview/1073e04d9d2fad4a36325ed481ccd0779fe5d141?cid=9950ac751e34487dbbe027c4fd7f8e99,False,3,GBAYE9802438
spotify:track:4fUU9WKxEgJXyrZJsUA2iP,Can't You See,spotify:album:1w7JOjdpfTBz4rvhWQDWJz,1,2,365093,https://p.scdn.co/mp3-preview/b8b74bd3c682391cbc613a9723da34eb386d469e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,USSE90320363
spotify:track:4BtLrtedxhMHdlLr6mWdg5,Too Big - 2017 Remaster,spotify:album:7J7hokoYf6Osgbsv5eZacy,1,9,202662,,False,0,UKKP21700025
spotify:track:40tnMfqlJ5PTNJFlx1U2RL,If It's Lovin' That You Want,spotify:album:2Pr6XAzfBObBUTgiSXmr3n,1,3,208106,,False,0,USUM70501130
spotify:track:4qM461TqtpnP4GLRIXwEnW,Sussudio - 2016 Remaster,spotify:album:1rVhockt4RAiZFaK3M3zPB,1,1,263106,https://p.scdn.co/mp3-preview/0c29612427c109882b2c5b945cba64d29a164b72?cid=9950ac751e34487dbbe027c4fd7f8e99,False,69,USRH11600243
spotify:track:5iE8XbgDYW0OeRINyq3VPG,Rockabilly Rebel,spotify:album:5K9F7sCQHmgHLg839uDnON,1,1,167040,https://p.scdn.co/mp3-preview/11fdc02c806b0c29d7d8344537bc27d381990663?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,GBAHS0300605
spotify:track:1XGmzt0PVuFgQYYnV2It7A,Payphone,spotify:album:6ijGiBcBfUwkoyHn5VUHU2,1,4,231173,https://p.scdn.co/mp3-preview/3fa424cf3b47431d48b7a12368ce0eeb134fc03f?cid=9950ac751e34487dbbe027c4fd7f8e99,True,87,USUM71203347
spotify:track:68QSyFmQ7J0pUFACvTZonc,Here With Me,spotify:album:1agL7TUoZXr0Xd4Irievqi,1,6,205240,https://p.scdn.co/mp3-preview/ba017e15f2f04d8352e6278d88899967746e2fd8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,35,USMV20100085
spotify:track:4UQLQJu3DNvVkMVglwElU2,The King of Wishful Thinking,spotify:album:3z3WKWIzEwKJ2T0YoOIGy4,1,6,241760,,False,1,GBAYK9000059
spotify:track:4cC99MfXQzjd47sB4E6t6E,Dancing In The Storm,spotify:album:1z5znxO4MfWZztLY8jwGPv,1,4,242373,,False,0,AULI00957340
spotify:track:65zmFWDgzNuTlpwnErXJ7j,Aussie As,spotify:album:2SwhJEwrr67HiKHjdQXAJv,1,1,220241,,False,0,AUYPX1900001
spotify:track:00K2rKXhqfsJhBq4Pahb1C,The One Who Really Loves You - Single Version,spotify:album:6lKBzs3A5C1sSimDr1gu75,1,1,147466,,False,0,USMO16200261
spotify:track:0mBKv9DkYfQHjdMcw2jdyI,Chunky,spotify:album:4PgleR09JVnm3zY1fW3XBA,1,2,186973,https://p.scdn.co/mp3-preview/cb1271bde07433fa99a73e11763003a1116722c5?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,USAT21602946
spotify:track:2FY7b99s15jUprqC0M5NCT,Natural,spotify:album:3JfSxDfmwS5OeHPwLSkrfr,1,1,189466,https://p.scdn.co/mp3-preview/e375c82aba995cc3a35b8c2428696f00ef07e5a7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,84,USUM71806694
spotify:track:5KyjfwDfnyUQthiqdnEqCW,It's My Party,spotify:album:3RalzESrvhANXmHJ1ge5Sr,1,1,140000,,False,0,USPR36205231
spotify:track:6ZNw9Cnc85OeHZrjMAZJfY,Goodbye,spotify:album:4jbWZmf7kRxCBD6tgVepYh,1,11,275426,https://p.scdn.co/mp3-preview/a5b6d3122dd6cd02ded795306897d176f13ee952?cid=9950ac751e34487dbbe027c4fd7f8e99,False,59,GBAAA9820805
spotify:track:3I7bYwN9cMsXm5HqEH76Vv,A Little Bit More,spotify:album:2L4Acf5HQQT9pZqqG8Fjte,1,6,173306,https://p.scdn.co/mp3-preview/22960fa79ea32ae668016da1dc385dc04edaecb7?cid=9950ac751e34487dbbe027c4fd7f8e99,False,45,USCA29100203
spotify:track:3ef0fg5FGImMaZFdUSd3DY,R.I.P. (feat. Tinie Tempah),spotify:album:66InqDn9SLDox1SADhsXKG,1,4,228026,https://p.scdn.co/mp3-preview/069cba595b44e9264c4a247b451afacc4d0e5020?cid=9950ac751e34487dbbe027c4fd7f8e99,False,26,USQX91200342
spotify:track:7mKjRwSWxn8pbgc74K5Z1P,Falling in Love Again,spotify:album:3aTlizKS8qENJxB5diPTeM,1,3,228186,https://p.scdn.co/mp3-preview/3cfe471378d32d61e52936658928dd031c29dc85?cid=9950ac751e34487dbbe027c4fd7f8e99,False,26,AUAP07000003
spotify:track:4kbj5MwxO1bq9wjT5g9HaA,Shut Up and Dance,spotify:album:3mNoFlD1wsoXfkljfFzExT,1,3,199080,https://p.scdn.co/mp3-preview/4309fadd9a0d573c1fafcca507e024b3bb51266b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,87,USRC11401949
spotify:track:76ZSMRBWSHWJx4RsXAZYa8,Radio Mix,spotify:album:1ySFieJMlbZ38YI2sf0QfD,1,1,239226,https://p.scdn.co/mp3-preview/02e23504fddd2f5689ac8fcc6ed284212c9505cd?cid=9950ac751e34487dbbe027c4fd7f8e99,False,6,AUAM10600056
spotify:track:5ldiFQudKLQ1QJVGkXTywg,All Of This,spotify:album:2eh7TIUa0GYgPTEmujZR1U,1,1,235400,https://p.scdn.co/mp3-preview/b9721091c19707ac90ebb88390f4d5616be2716a?cid=9950ac751e34487dbbe027c4fd7f8e99,False,28,NZNK11000007
spotify:track:6Sq8sCfsDR0345z088YFgU,Banks of the Ohio,spotify:album:4LZhAy9UsJ0EiqqeKyrlts,1,10,194293,https://p.scdn.co/mp3-preview/689efadf5b1d49407d6e798a6fb0ceb907bc34c3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,29,QM75X1800001
spotify:track:0dDDB5Y0USPabzqBmajLJr,Into My Arms,spotify:album:4ij84pOJd9kY2uNdT2dOH1,1,1,256120,,False,0,GBAJH1000649
spotify:track:5aWvinQcbc1W1WdP0GQ6J1,Electric Blue,spotify:album:5Pf2kkz10HySmJjWu2Fhd4,1,2,263680,https://p.scdn.co/mp3-preview/5fa404ca84a0dc56defe32827fa1c9e8f00e19d0?cid=9950ac751e34487dbbe027c4fd7f8e99,False,61,AUC441100033
spotify:track:4V87hYB94wu8DFtd901riK,Satisfied,spotify:album:0Zf6FJVyK6qUxmg1WMNruG,1,2,254466,https://p.scdn.co/mp3-preview/ca82c3838f0c97fa0e1bffe846abfd5a6014496c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,47,USCA28901056
spotify:track:1M2nd8jNUkkwrc1dgBPTJz,Angels,spotify:album:31Sx9uz9KqlvmX07Pvp0wN,1,4,265000,https://p.scdn.co/mp3-preview/c89e3caa6786ae5625f622d6b0b90ca2d7a9c4c4?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,GBAYE9700233
spotify:track:5Ue25r0VGvZR7vaw3iB0gZ,Turn All the Lights On (feat. Ne-Yo),spotify:album:49FwsZq64UotAHB0CXGR1N,1,14,216440,,True,0,USRC11101041
spotify:track:77oU2rjC5XbjQfNe3bD6so,Beast Of Burden - Remastered 1994,spotify:album:1Jv2AqzhgsduUik2p4k3cS,1,9,265173,https://p.scdn.co/mp3-preview/0acd6e62865fd9b9a57f03b984796b0c72fc76e6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,78,GBCJN7800009
spotify:track:6vY3lQxTHLxBhlTcOlFwig,Everytime You Need Me,spotify:album:4KIflghOzSdIl08dNz1SaE,1,20,210440,,False,0,QM6P41533270
spotify:track:4DsX8QjLnYKCkUNzOKOq1M,Under The Boardwalk - Mono,spotify:album:5nKpMsduwp5xqCKq2IbSKv,2,8,167506,https://p.scdn.co/mp3-preview/b121bde4caaad03551b77d51cada452e07021d75?cid=9950ac751e34487dbbe027c4fd7f8e99,False,20,USA171610026
spotify:track:7roxK4OkEgfAH8GamPp35m,One Mint Julep,spotify:album:6yFi30xgH1KwFsb3Gnk8lT,1,4,189226,,False,0,USC4R0919159
spotify:track:2gpWyfu7eZ01zzncHpxOtA,Moth To A Flame (with The Weeknd),spotify:album:3udIvIqyBG1RrHxXrUZDoK,1,1,234000,,False,10,USUG12105524
spotify:track:5dkrQCGm5MszVzSrc7oWPw,Fly Too High - Remastered,spotify:album:3Hfh82xe3hXI1LuyxzWkJH,1,2,309580,,False,0,GBARL1700699
spotify:track:2CTKQHWHseuShgYEzsVnhI,Pop a Bottle (Fill Me Up),spotify:album:0r5gtFG4UsSkDafxSdRuiL,1,3,224693,https://p.scdn.co/mp3-preview/34c8550effe0e14b52cd046c93e0da94002960b6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,46,AUBM01300378
spotify:track:4S1GTwPVpkSy7CsJIDKPEz,You Deserve Better,spotify:album:3M1MYH8SYxLaJfBWIAsAdL,1,1,207773,https://p.scdn.co/mp3-preview/f146b20d23de482d968ae43ad1507451bf077797?cid=9950ac751e34487dbbe027c4fd7f8e99,False,56,DEE861802120
spotify:track:1zusIxNqJu8i4g6P6hJ2Qa,Mercy,spotify:album:6Yw7f0kqQ1gbt2OHa7fi1g,1,7,219920,https://p.scdn.co/mp3-preview/3d0132c3e2ac4a1b84ece729fe9851077bfe8fe8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,73,GBUM70711275
spotify:track:3sZWxtVuRc1Iet6ELwRz43,Anywhere Away From Here (Rag’n’Bone Man & P!nk),spotify:album:1I8e5aPdqwrP3UJUMyaOMD,1,1,238639,,False,0,GBARL2001640
spotify:track:0dRdb2IIRJil2IW0Q9rYZC,I Miss You,spotify:album:6s4r39zwdJhpuIH9pLoKTh,1,3,227250,,False,0,USMC10346123
spotify:track:5lBI9isMBEHRn5Wxde058W,Nikita,spotify:album:77IyyuuRV7IDN1ri7mBEuI,1,4,343240,,False,0,GBAMS8500203
spotify:track:3vGXU8AxtVrlHrmiIM9qRN,Wedding Song - There Is Love,spotify:album:0acEaxeIRySaTWEQpQdHcq,1,25,195026,https://p.scdn.co/mp3-preview/f28d4975b003622085594ebf976672e76cfa4563?cid=9950ac751e34487dbbe027c4fd7f8e99,False,36,CH8497200010
spotify:track:4zCWUhwXEgXrUY2C0hBfl2,Be Mine!,spotify:album:7ib5tmnBERvWGFhsRBPdm1,1,6,206600,,False,0,SEWKZ0500101
spotify:track:3u8rkDej65qwCkQT18o1jR,She's so Mean,spotify:album:7GHROYaPxZr0dRMYQ7xHHu,5,2,232320,https://p.scdn.co/mp3-preview/4f05afe0d0fd6770e39897db5d52d114f48d37f3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,36,USAT21202561
spotify:track:4mOxpj82q6n3EO7HBZCelX,Sunny Came Home,spotify:album:3EZXmJz03Dj8sB3K26Gmx8,1,1,264200,https://p.scdn.co/mp3-preview/2b61611445aef0e42d6ee5791b2aa3bab8d5c10e?cid=9950ac751e34487dbbe027c4fd7f8e99,False,57,USSM19601709
spotify:track:4n8iSiSWRdaSeSpJMbdk9O,Jessie,spotify:album:1EEVf5UBSD4YlE1NBQXLfW,1,1,319026,https://p.scdn.co/mp3-preview/6a764c214c05fbbcb63f2a96c7afc6f58dfa8b14?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,USCA29301599
spotify:track:1SWmFiFSIBoDbQJjNKC7SR,Against The Wind,spotify:album:2Go2GZ8qMznHdAoLO1cG4W,1,6,333720,https://p.scdn.co/mp3-preview/1e60ab5208f717d744329d7e883d7f17c934a16b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,70,USCA20300155
spotify:track:0x4GHzCjY5MGQ960CHnVHz,In My Blood,spotify:album:6jzir5maJG4oVMFNrTLrJI,1,1,200480,https://p.scdn.co/mp3-preview/ba239d9a1a3a102a4ca937e4cceedc772eb69ed8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,AUBM01600174
spotify:track:1JtKjseM1zu8uwJxKna5VV,Never Tear Us Apart,spotify:album:303WS9fT5qqGo9KlnImdZG,1,8,184586,,False,0,GBAMX8700005
spotify:track:0HPD5WQqrq7wPWR7P7Dw1i,TiK ToK,spotify:album:6fpLLJsDSSAlToEDW2jv4F,1,2,199693,https://p.scdn.co/mp3-preview/ea95bec21bd6c4979cc91f5d5528b533d879905c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,86,USRC10900433
spotify:track:1CKd1PnqfYx0H12V9MSaIY,Get Low (with Liam Payne),spotify:album:0uWfo5h3Sft3dwmOUcthaI,1,1,204583,,False,0,USUM71705522
spotify:track:3ZVrELQ8ncJNY0K6oWgHSB,Love Not Lovers,spotify:album:3W9NClLDhTHyRmy8ZLfoJf,1,9,224200,https://p.scdn.co/mp3-preview/554acbabf6c074e2a4dc6c4aefe4a3da1a8921df?cid=9950ac751e34487dbbe027c4fd7f8e99,False,38,GBARL1701337
spotify:track:7dlV2bbq25RFRx0USrvmxf,So Far Away - Full Version,spotify:album:0eB4vHv83yYk1pMim2NIar,1,7,307253,,False,0,GBF088500673
spotify:track:7r7M8ZN5NVHxxFdkUzSKYQ,Freefallin - Radio Edit,spotify:album:1AaoFuNEJeLAw9metGwbon,1,1,196874,,False,0,AUNE31000084
spotify:track:1dG3YWhLiTyFfTJyT2DanJ,LaserLight,spotify:album:0BZbTNqpXFg6lxNv78X7Lp,1,16,211946,https://p.scdn.co/mp3-preview/b3c4b649eb9b3231c0da25ab4525b704fad47a4f?cid=9950ac751e34487dbbe027c4fd7f8e99,False,48,USUM71116262
spotify:track:7DVr6Az7HukAZeK7v3cGZx,Apple Eyes,spotify:album:2ZEkbEtsy5Ej42lKXKxLgC,1,5,206466,https://p.scdn.co/mp3-preview/09a2d00614020c350eb9da1488d64193f4636b91?cid=9950ac751e34487dbbe027c4fd7f8e99,False,39,AUCO10900050
spotify:track:34SVMYbQAA41ddkcGPJUvy,Living Doll - 2000 Remastered Version,spotify:album:5w17pj3zlrjJ96g64lChMG,1,3,161093,,False,0,GBAYE0001115
spotify:track:6qYmf2NjhDfsF7x5U5DUOf,Another Day - 2012 Remaster,spotify:album:3DTMsrNO6lEHNmDJ0fsN4v,2,1,222533,https://p.scdn.co/mp3-preview/c6ce2b893780586fdaee6fc1e13d28be545cee45?cid=9950ac751e34487dbbe027c4fd7f8e99,False,59,GBCCS1100100
spotify:track:44XBLYMVEt5vJcb5qXfQ7V,Alejandro,spotify:album:67j3NJodNRI8USUwKwTZA6,1,2,274213,,False,0,USUM70905526
spotify:track:3mRM4NM8iO7UBqrSigCQFH,Stayin' Alive,spotify:album:5YHZaCxCuuK81h4Fimb9rT,1,5,285373,https://p.scdn.co/mp3-preview/63edee39f6b42e3fd5af24232ae58d7b47baadf6?cid=9950ac751e34487dbbe027c4fd7f8e99,False,77,NLF057790034
spotify:track:4rvtlpAeDuOn4baUJPCEhy,As Long As You Love Me,spotify:album:7BWK3eXcbAdwYeulyQj5Kw,1,3,229466,,False,0,USUM71205320
spotify:track:5OVofGV3opkR1hq0C9RSCu,100 Years,spotify:album:1wPbjuINyeQRPPGdLeE4ZH,1,1,244666,,False,0,USSM10312427
spotify:track:6fQcqEcXfnY0L6VwS0c3gT,Cheerleader (Felix Jaehn Remix) - Radio Edit,spotify:album:0Yf3Dt43zUssZqS4JhzXsZ,1,1,180021,https://p.scdn.co/mp3-preview/c3df170713ca9a47e4ef1cca5bb4811bbe6d7ea8?cid=9950ac751e34487dbbe027c4fd7f8e99,False,62,USUS11202574
spotify:track:0zK545STj6P7qbFSpCK9pp,No Matter What - Remastered 2010,spotify:album:2k5XYJN31jQz577blA1Xod,1,5,180546,https://p.scdn.co/mp3-preview/061b5b38268285806bc1175622fb327f015694b2?cid=9950ac751e34487dbbe027c4fd7f8e99,False,64,GBDCE1000080
spotify:track:3MJOiicdOtPcXg0uuvM1VL,Stars On 45 - Original Single Version,spotify:album:4s9UaCKdJ2T0rsKwJJC3aE,1,1,286666,https://p.scdn.co/mp3-preview/bcfc8f3936dfe359ac490ae146de592e0ae75362?cid=9950ac751e34487dbbe027c4fd7f8e99,False,45,NLC288100003
spotify:track:0PDUDa38GO8lMxLCRc4lL1,PILLOWTALK,spotify:album:5amj9zNeZ3B2EdpBgXrOZ0,1,2,202746,https://p.scdn.co/mp3-preview/79a481c433e9d7681e09bba4d256dd7eadd5f540?cid=9950ac751e34487dbbe027c4fd7f8e99,True,81,USRC11600042
spotify:track:2dDfcyjZQLZBY0Fzk2wYjX,Rock'n Me,spotify:album:5hLazW5a3Ysgy3dncwGgUn,1,4,187160,https://p.scdn.co/mp3-preview/d91410ff7415573b360ffe4a2d7f0449051cb1bf?cid=9950ac751e34487dbbe027c4fd7f8e99,False,52,USCA28700297
spotify:track:64xJ1MMFxxK6osZxJH857T,Waves,spotify:album:0dcIrW5U3oco3GDCKiJ33I,1,1,241292,,False,0,AUUM71600906
spotify:track:7eGnlJZa1e1hG28HXkofqv,Is This Love?,spotify:album:4rS956F4Dl2ZlNffNE9Q4E,1,6,240800,https://p.scdn.co/mp3-preview/f9c56c88a7cf35a27b2e092d1e089d10393b27b3?cid=9950ac751e34487dbbe027c4fd7f8e99,False,14,GBBBN8602009
spotify:track:6SLplSKU45KJzApnlp946m,Something About You,spotify:album:4BsD9djw2227pz2FJGRjpB,1,1,223400,,False,0,AUFF01400668
spotify:track:6rqkwoZu5oX5hugeyiJCM8,Follow You Down,spotify:album:3PsTJAxjU734jZSuiLHUtE,1,3,270066,https://p.scdn.co/mp3-preview/ea0e43e1bfbe704c4d6b8e01e6ae488884d84376?cid=9950ac751e34487dbbe027c4fd7f8e99,False,60,USAM19601246
spotify:track:64EWXSXvxhpdFQgvvtL22y,Helping Hand,spotify:album:625QqN3HWlkXdzfik5It0b,1,6,290493,https://p.scdn.co/mp3-preview/77aee9bf2aaca74ecdbb796fee20edd32f1dd68c?cid=9950ac751e34487dbbe027c4fd7f8e99,False,50,AUBM09220206
spotify:track:5nCthAh3jt4xKuLJAifAaR,Harleys In Hawaii,spotify:album:30UjBkRwwBeCdspCGPBB8V,1,1,185815,https://p.scdn.co/mp3-preview/7a374c21cf148274c377ebad6c601b2a127852fc?cid=9950ac751e34487dbbe027c4fd7f8e99,False,74,USUM71919682
spotify:track:1CQqupcyMg7176PPmIVmSj,Renegade,spotify:album:294yFGYq9SBXWR4g6dK63D,1,8,257226,https://p.scdn.co/mp3-preview/4097e43df809c007ee57386a663cb31ab9abda55?cid=9950ac751e34487dbbe027c4fd7f8e99,False,71,USAM17800365
spotify:track:69uxyAqqPIsUyTO8txoP2M,Adventure of a Lifetime,spotify:album:3cfAM8b8KqJRoIzt3zLKqw,1,5,263786,https://p.scdn.co/mp3-preview/0b666b9a07035a659c7e5b7cb754f1b81bf1535b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,82,GBAYE1500981
spotify:track:613QYxW1iLhGMNShwbPKkM,"Love Rollercoaster (From ""Beavis and Butthead Do America"")",spotify:album:6KM1i9fRQAau0SxmHaC9mn,1,1,268000,https://p.scdn.co/mp3-preview/96c8632a8dc245ef76ca44206c4a575d9ec692e9?cid=9950ac751e34487dbbe027c4fd7f8e99,False,45,QMVRR1930011
spotify:track:226EXK5tPVsqaZ2y9RACR0,Elusive Butterfly,spotify:album:55vRv2NsC7lwxF1IWJzBSO,1,1,168533,https://p.scdn.co/mp3-preview/fef1d5a1f6fe5a99e855d25403c973952b9a730b?cid=9950ac751e34487dbbe027c4fd7f8e99,False,43,USEM39000493
